XPT,YPT,ZPT,AU_G_T,use,DIST_C
25.0,16.5,265.5,2.15088224,0,23.136
25.0,19.5,265.5,2.00339746,0,21.54
25.0,22.5,265.5,2.53845453,0,20.265
25.0,25.5,265.5,2.70702934,0,19.375
25.0,28.5,265.5,2.83210588,0,18.923
25.0,31.5,265.5,1.7575748,0,18.941
25.0,34.5,265.5,1.02001965,0,19.429
25.0,37.5,265.5,1.64349163,0,17.433
25.0,40.5,265.5,1.12182629,0,14.439
25.0,43.5,265.5,0.87408996,0,11.448
25.0,46.5,265.5,2.00921869,0,8.4627
25.0,49.5,265.5,1.23486817,0,5.4939
25.0,52.5,265.5,0.44134074,0,2.5981
25.0,55.5,265.5,0.704,1,1.1476
25.0,58.5,265.5,0.8692404,0,3.7261
25.0,61.5,265.5,2.00831103,0,6.6671
25.0,64.5,265.5,2.33414268,0,9.6445
25.0,67.5,265.5,1.29747438,0,12.633
25.0,70.5,265.5,1.34294379,0,15.625
25.0,73.5,265.5,2.8929832,0,16.101
25.0,76.5,265.5,2.07747912,0,15.525
25.0,79.5,265.5,3.09760594,0,15.519
25.0,82.5,265.5,2.5591321,0,16.083
25.0,85.5,265.5,1.85050821,0,17.16
25.0,88.5,265.5,1.5118041,0,16.846
25.0,91.5,265.5,2.15255356,0,14.659
25.0,94.5,265.5,1.21192515,0,12.806
25.0,97.5,265.5,0.75787371,0,11.45
25.0,100.5,265.5,0.73567688,0,10.781
25.0,103.5,265.5,1.30837584,0,10.924
25.0,106.5,265.5,0.9009167,0,11.851
25.0,109.5,265.5,0.49267659,0,13.399
25.0,112.5,265.5,1.38525999,0,15.384
25.0,115.5,265.5,0.85985613,0,17.657
25.0,118.5,265.5,2.15553951,0,20.121
25.0,121.5,265.5,1.85469675,0,22.715
25.0,124.5,265.5,3.56351137,0,25.399
25.0,127.5,265.5,3.66792274,0,28.146
25.0,130.5,265.5,3.44725299,0,30.94
25.0,133.5,265.5,2.04646897,0,29.143
25.0,136.5,265.5,3.44233108,0,27.347
25.0,139.5,265.5,1.26405597,0,25.777
25.0,142.5,265.5,2.69040132,0,24.476
25.0,145.5,265.5,2.89283752,0,23.487
25.0,148.5,265.5,1.85245967,0,22.853
25.0,151.5,265.5,2.02116466,0,22.602
25.0,154.5,265.5,1.4050895,0,22.747
25.0,157.5,265.5,0.73063076,0,23.281
25.0,160.5,265.5,1.75715339,0,24.179
25.0,163.5,265.5,2.26586485,0,25.401
25.0,166.5,265.5,1.01357031,0,26.903
25.0,169.5,265.5,1.31172144,0,28.642
25.0,172.5,265.5,2.40844345,0,30.577
25.0,175.5,265.5,0.81535751,0,32.674
25.0,178.5,265.5,2.50695395,0,31.083
25.0,181.5,265.5,2.53918386,0,28.89
25.0,184.5,265.5,2.03164625,0,26.854
25.0,187.5,265.5,2.0099051,0,25.013
25.0,190.5,265.5,2.50794029,0,23.413
25.0,193.5,265.5,0.40853804,0,22.105
25.0,196.5,265.5,1.63983059,0,21.146
25.0,199.5,265.5,0.99432844,0,20.583
25.0,202.5,265.5,0.59662974,0,20.449
25.0,205.5,265.5,1.09069324,0,19.712
25.0,208.5,265.5,0.80335999,0,16.782
25.0,211.5,265.5,0.48642528,0,13.882
25.0,214.5,265.5,0.9951002,0,11.035
25.0,217.5,265.5,1.85387349,0,8.2973
25.0,220.5,265.5,0.86978275,0,5.824
25.0,223.5,265.5,1.10950804,0,4.1221
25.0,226.5,265.5,0.27763286,0,4.2503
25.0,229.5,265.5,2.00523496,0,6.0941
25.0,232.5,265.5,1.7051661,0,8.6146
25.0,235.5,265.5,2.75354552,0,11.37
25.0,238.5,265.5,2.41750145,0,14.225
25.0,241.5,265.5,0.49543977,0,17.13
25.0,244.5,265.5,1.97277808,0,20.062
25.0,247.5,265.5,2.51425529,0,23.013
25.0,250.5,265.5,2.9053185,0,25.012
25.0,253.5,265.5,2.53967381,0,25.216
25.0,256.5,265.5,1.64817715,0,25.77
25.0,259.5,265.5,1.85089409,0,26.653
25.0,262.5,265.5,2.92935395,0,27.832
25.0,265.5,265.5,2.04710054,0,29.272
25.0,268.5,265.5,3.6180582,0,30.937
25.0,271.5,265.5,2.05008101,0,30.833
25.0,274.5,265.5,1.75528359,0,27.856
25.0,277.5,265.5,1.93892193,0,24.885
25.0,280.5,265.5,0.40440521,0,21.922
25.0,283.5,265.5,0.37787765,0,18.971
25.0,286.5,265.5,1.61009431,0,16.038
25.0,289.5,265.5,2.00925446,0,13.134
25.0,292.5,265.5,2.32586098,0,10.287
25.0,295.5,265.5,1.01442885,0,7.5585
25.0,298.5,265.5,1.96320844,0,5.142
25.0,301.5,265.5,1.85324419,0,3.7079
25.0,304.5,265.5,1.15756512,0,4.3654
25.0,307.5,265.5,1.8506676,0,6.5089
25.0,310.5,265.5,0.6051982,0,9.1474
25.0,313.5,265.5,2.01841974,0,11.958
25.0,316.5,265.5,3.01476789,0,14.842
25.0,319.5,265.5,2.31615496,0,17.765
25.0,322.5,265.5,1.2155987,0,20.406
25.0,325.5,265.5,1.21564877,0,18.749
25.0,328.5,265.5,1.99939775,0,17.453
25.0,331.5,265.5,2.68131518,0,16.604
25.0,334.5,265.5,1.99863708,0,16.273
25.0,337.5,265.5,2.70261979,0,16.489
25.0,340.5,265.5,2.31293726,0,17.234
25.0,343.5,265.5,2.07335353,0,18.442
25.0,346.5,265.5,0.85515237,0,20.03
25.0,349.5,265.5,1.40372813,0,21.916
25.0,352.5,265.5,0.42609701,0,24.029
25.0,355.5,265.5,2.15617299,0,25.794
25.0,358.5,265.5,0.4712216,0,26.04
25.0,361.5,265.5,1.93390405,0,26.624
25.0,364.5,265.5,1.30488861,0,27.524
25.0,367.5,265.5,2.0548532,0,28.711
25.0,370.5,265.5,1.06250525,0,27.458
25.0,373.5,265.5,1.01760626,0,24.536
25.0,376.5,265.5,1.37589848,0,21.635
25.0,379.5,265.5,0.71373993,0,18.765
25.0,382.5,265.5,0.28103551,0,15.943
25.0,385.5,265.5,1.48857749,0,13.2
25.0,388.5,265.5,1.12252843,0,10.598
25.0,391.5,265.5,3.59753966,0,8.2685
25.0,394.5,265.5,2.67807722,0,6.5136
25.0,397.5,265.5,2.16551185,0,5.8724
25.0,400.5,265.5,1.85054696,0,6.6741
25.0,403.5,265.5,0.80832046,0,8.5207
25.0,406.5,265.5,3.23461294,0,10.893
25.0,409.5,265.5,2.38104296,0,13.517
25.0,412.5,265.5,3.61817026,0,13.617
25.0,415.5,265.5,2.31796241,0,10.657
25.0,418.5,265.5,3.0749402,0,7.7295
25.0,421.5,265.5,2.16295433,0,4.8899
25.0,424.5,265.5,2.31705785,0,2.4651
25.0,427.5,265.5,1.00624287,0,2.4986
25.0,430.5,265.5,0.78398752,0,4.9406
25.0,433.5,265.5,2.94998026,0,7.783
25.0,436.5,265.5,0.86965662,0,10.712
25.0,439.5,265.5,1.58703268,0,13.671
25.0,442.5,265.5,1.93552685,0,16.646
25.0,445.5,265.5,2.36181927,0,19.628
25.0,448.5,265.5,2.53864861,0,22.614
25.0,451.5,265.5,1.88857901,0,25.604
25.0,454.5,265.5,0.65747619,0,26.175
25.0,457.5,265.5,2.14190102,0,26.509
25.0,460.5,265.5,0.36430299,0,27.172
25.0,463.5,265.5,1.36427534,0,28.141
25.0,466.5,265.5,1.72247541,0,29.386
25.0,469.5,265.5,2.06197333,0,30.873
25.0,472.5,265.5,1.03214908,0,32.569
25.0,475.5,265.5,2.73677683,0,34.444
25.0,478.5,265.5,0.91950774,0,36.469
25.0,481.5,265.5,1.38180947,0,38.621
25.0,484.5,265.5,2.09871912,0,37.548
25.0,487.5,265.5,1.63737023,0,36.234
25.0,490.5,265.5,1.06705499,0,35.128
25.0,493.5,265.5,1.56885207,0,32.42
25.0,496.5,265.5,0.71014762,0,29.421
25.0,499.5,265.5,2.8831718,0,26.421
25.0,502.5,265.5,2.70543718,0,23.421
25.0,505.5,265.5,1.67993152,0,20.422
25.0,508.5,265.5,2.11593699,0,17.422
25.0,511.5,265.5,0.72384059,0,14.423
25.0,514.5,265.5,0.68571675,0,11.424
25.0,517.5,265.5,1.25761175,0,8.4259
25.0,520.5,265.5,1.65958941,0,5.43
25.0,523.5,265.5,0.62513727,0,2.444
25.0,526.5,265.5,2.05130005,1,0.67953
25.0,529.5,265.5,1.50850558,0,3.5987
25.0,532.5,265.5,3.60581779,0,6.5908
25.0,535.5,265.5,2.56673408,0,9.5879
25.0,538.5,265.5,1.7699399,0,12.586
25.0,541.5,265.5,2.57543898,0,15.585
25.0,544.5,265.5,3.58229542,0,18.585
25.0,547.5,265.5,2.68113136,0,21.584
25.0,550.5,265.5,2.67739487,0,24.584
25.0,553.5,265.5,2.1280179,0,27.584
25.0,556.5,265.5,2.30282998,0,30.583
25.0,559.5,265.5,0.86286396,0,33.583
25.0,562.5,265.5,4.55622005,0,35.416
25.0,565.5,265.5,2.26298666,0,32.544
25.0,568.5,265.5,2.31705928,0,29.697
25.0,571.5,265.5,2.53884912,0,26.883
25.0,574.5,265.5,2.10422087,0,24.115
25.0,577.5,265.5,1.93084586,0,21.408
25.0,580.5,265.5,1.74606681,0,18.791
25.0,583.5,265.5,1.82401764,0,16.307
25.0,586.5,265.5,2.37103057,0,14.025
25.0,589.5,265.5,0.86995113,0,12.063
25.0,592.5,265.5,1.48105347,0,10.598
25.0,595.5,265.5,0.5157125,0,9.8545
25.0,598.5,265.5,1.80349481,0,9.9955
25.0,601.5,265.5,1.3290565,0,10.987
25.0,604.5,265.5,1.27416945,0,12.63
25.0,607.5,265.5,1.62998569,0,14.707
25.0,610.5,265.5,0.41118574,0,17.062
25.0,613.5,265.5,0.90441114,0,19.594
25.0,616.5,265.5,3.08393669,0,22.242
25.0,619.5,265.5,0.80458713,0,24.97
25.0,622.5,265.5,1.39997137,0,27.754
25.0,625.5,265.5,0.85966331,0,27.773
25.0,628.5,265.5,0.76161855,0,24.773
25.0,631.5,265.5,1.48147678,0,21.774
25.0,634.5,265.5,2.40000725,0,18.774
25.0,637.5,265.5,2.06735778,0,15.774
25.0,640.5,265.5,1.78476965,0,12.775
25.0,643.5,265.5,0.864187,0,9.7756
25.0,646.5,265.5,1.45760775,0,6.7772
25.0,649.5,265.5,2.14449883,0,3.7815
25.0,652.5,265.5,2.97090006,1,0.81799
25.0,655.5,265.5,1.90894818,0,2.2446
25.0,658.5,265.5,1.63191235,0,5.2352
25.0,661.5,265.5,0.41202039,0,8.2326
25.0,664.5,265.5,1.31340909,0,11.231
25.0,667.5,265.5,2.0085814,0,14.231
25.0,670.5,265.5,0.39859343,0,17.23
25.0,673.5,265.5,1.02381098,0,20.23
25.0,676.5,265.5,2.01632023,0,23.23
25.0,679.5,265.5,1.57357132,0,23.043
25.0,682.5,265.5,1.2428757,0,20.226
25.0,685.5,265.5,1.7015928,0,17.47
25.0,688.5,265.5,1.64753926,0,14.809
25.0,691.5,265.5,2.89219785,0,12.305
25.0,694.5,265.5,2.89697576,0,10.076
25.0,697.5,265.5,2.98835278,0,8.3444
25.0,700.5,265.5,1.65223956,0,7.4658
25.0,703.5,265.5,3.60526657,0,7.736
25.0,706.5,265.5,2.01043606,0,9.0529
25.0,709.5,265.5,2.38615608,0,11.048
25.0,712.5,265.5,2.00568843,0,13.423
25.0,715.5,265.5,0.93159884,0,16.009
25.0,718.5,265.5,2.57001352,0,18.719
25.0,721.5,265.5,2.60264325,0,21.506
25.0,724.5,265.5,0.40906948,0,24.344
25.0,727.5,265.5,0.82845277,0,27.216
25.0,730.5,265.5,0.07894979,0,30.114
25.0,733.5,265.5,1.62952566,0,33.029
25.0,736.5,265.5,1.96233392,0,35.959
25.0,739.5,265.5,1.66332185,0,38.899
25.0,742.5,265.5,2.01007652,0,41.848
25.0,745.5,265.5,0.72147763,0,44.804
25.0,748.5,265.5,0.48929048,0,47.765
25.0,1.5,268.5,0.77255684,0,35.833
25.0,4.5,268.5,0.40350226,0,33.507
25.0,7.5,268.5,1.57235336,0,31.295
25.0,10.5,268.5,0.89762086,0,29.225
25.0,13.5,268.5,2.646281,0,27.328
25.0,16.5,268.5,1.4395082,0,25.642
25.0,19.5,268.5,1.65076411,0,24.212
25.0,22.5,268.5,1.56825399,0,23.085
25.0,25.5,268.5,2.15623713,0,22.307
25.0,28.5,268.5,1.81300306,0,21.916
25.0,31.5,268.5,0.95210683,0,21.932
25.0,34.5,268.5,1.61185741,0,20.79
25.0,37.5,268.5,1.36818671,0,17.855
25.0,40.5,268.5,0.85918576,0,14.946
25.0,43.5,268.5,0.6344974,0,12.081
25.0,46.5,268.5,2.53965044,0,9.3009
25.0,49.5,268.5,1.30546486,0,6.7136
25.0,52.5,268.5,0.46121728,0,4.6518
25.0,55.5,268.5,2.15346837,0,4.0257
25.0,58.5,268.5,1.21047044,0,5.3641
25.0,61.5,268.5,1.00561237,0,7.7032
25.0,64.5,268.5,1.51389575,0,10.388
25.0,67.5,268.5,0.73905683,0,13.209
25.0,70.5,268.5,1.04009044,0,14.551
25.0,73.5,268.5,1.45368862,0,13.249
25.0,76.5,268.5,2.53778195,0,12.544
25.0,79.5,268.5,1.98838866,0,12.536
25.0,82.5,268.5,2.18826628,0,13.227
25.0,85.5,268.5,2.69147539,0,14.518
25.0,88.5,268.5,2.16155124,0,15.835
25.0,91.5,268.5,1.59089792,0,13.664
25.0,94.5,268.5,1.16036534,0,11.859
25.0,97.5,268.5,0.52144313,0,10.61
25.0,100.5,268.5,1.48145521,0,10.124
25.0,103.5,268.5,1.08101714,0,10.509
25.0,106.5,268.5,1.85498714,0,11.678
25.0,109.5,268.5,2.767838,0,13.428
25.0,112.5,268.5,1.51636231,0,15.564
25.0,115.5,268.5,2.38953662,0,17.949
25.0,118.5,268.5,1.94406152,0,20.497
25.0,121.5,268.5,2.31657171,0,23.153
25.0,124.5,268.5,2.706568,0,25.884
25.0,127.5,268.5,3.67851114,0,28.669
25.0,130.5,268.5,2.50960159,0,31.494
25.0,133.5,268.5,2.59207392,0,31.526
25.0,136.5,268.5,0.86668855,0,29.874
25.0,139.5,268.5,2.06237936,0,28.444
25.0,142.5,268.5,2.00168157,0,27.27
25.0,145.5,268.5,2.58293271,0,26.386
25.0,148.5,268.5,1.57068408,0,25.823
25.0,151.5,268.5,0.86788225,0,25.601
25.0,154.5,268.5,0.40604338,0,25.73
25.0,157.5,268.5,0.74070066,0,26.203
25.0,160.5,268.5,0.86697489,0,27.004
25.0,163.5,268.5,0.80703646,0,28.103
25.0,166.5,268.5,1.97108698,0,29.468
25.0,169.5,268.5,1.7252022,0,31.064
25.0,172.5,268.5,1.83577144,0,32.857
25.0,175.5,268.5,1.21291268,0,31.654
25.0,178.5,268.5,2.53171754,0,29.197
25.0,181.5,268.5,1.61350501,0,26.851
25.0,184.5,268.5,2.01542616,0,24.647
25.0,187.5,268.5,1.6396234,0,22.627
25.0,190.5,268.5,1.21303487,0,20.845
25.0,193.5,268.5,0.72206557,0,19.365
25.0,196.5,268.5,0.40014353,0,18.262
25.0,199.5,268.5,0.73801309,0,17.607
25.0,202.5,268.5,1.81463563,0,17.451
25.0,205.5,268.5,0.80811632,0,17.805
25.0,208.5,268.5,1.58169699,0,17.722
25.0,211.5,268.5,1.56837106,0,15.004
25.0,214.5,268.5,0.98473227,0,12.418
25.0,217.5,268.5,1.99682474,0,10.063
25.0,220.5,268.5,0.40838203,0,8.1454
25.0,223.5,268.5,0.86256284,0,7.0299
25.0,226.5,268.5,0.40211135,0,7.1058
25.0,229.5,268.5,0.55719334,0,8.3406
25.0,232.5,268.5,1.5029335,0,10.327
25.0,235.5,268.5,2.20996547,0,12.717
25.0,238.5,268.5,0.85526353,0,15.323
25.0,241.5,268.5,1.56118476,0,18.052
25.0,244.5,268.5,2.21140218,0,20.855
25.0,247.5,268.5,2.16196752,0,23.707
25.0,250.5,268.5,2.1677494,0,26.591
25.0,253.5,268.5,1.66104758,0,28.195
25.0,256.5,268.5,0.80473131,0,28.691
25.0,259.5,268.5,0.85057837,0,29.486
25.0,262.5,268.5,2.76847506,0,30.556
25.0,265.5,268.5,1.92467678,0,31.874
25.0,268.5,268.5,1.2923584,0,33.41
25.0,271.5,268.5,0.49422738,0,31.331
25.0,274.5,268.5,0.48969382,0,28.406
25.0,277.5,268.5,1.06391883,0,25.499
25.0,280.5,268.5,2.29024482,0,22.617
25.0,283.5,268.5,2.89641118,0,19.77
25.0,286.5,268.5,1.30639577,0,16.975
25.0,289.5,268.5,1.85063851,0,14.264
25.0,292.5,268.5,2.70724201,0,11.695
25.0,295.5,268.5,1.74116969,0,9.3846
25.0,298.5,268.5,1.85259664,0,7.5749
25.0,301.5,268.5,2.37133455,0,6.6849
25.0,304.5,268.5,2.04008245,0,7.0708
25.0,307.5,268.5,1.59159553,0,8.5618
25.0,310.5,268.5,1.48555279,0,10.706
25.0,313.5,268.5,1.89770877,0,13.188
25.0,316.5,268.5,2.95042324,0,15.85
25.0,319.5,268.5,1.77218091,0,18.616
25.0,322.5,268.5,2.53237319,0,18.105
25.0,325.5,268.5,2.04474473,0,16.214
25.0,328.5,268.5,2.40725017,0,14.696
25.0,331.5,268.5,1.15443659,0,13.678
25.0,334.5,268.5,1.28566456,0,13.273
25.0,337.5,268.5,1.21372068,0,13.538
25.0,340.5,268.5,1.56780756,0,14.435
25.0,343.5,268.5,1.30506456,0,15.858
25.0,346.5,268.5,0.344964,0,17.68
25.0,349.5,268.5,0.411782,0,19.791
25.0,352.5,268.5,1.55480015,0,22.108
25.0,355.5,268.5,0.40302494,0,24.574
25.0,358.5,268.5,0.26972088,0,27.147
25.0,361.5,268.5,1.92946792,0,29.539
25.0,364.5,268.5,2.3260963,0,30.353
25.0,367.5,268.5,0.85441846,0,31.115
25.0,370.5,268.5,2.02587175,0,28.252
25.0,373.5,268.5,2.16276026,0,25.421
25.0,376.5,268.5,0.86780608,0,22.634
25.0,379.5,268.5,1.57090795,0,19.909
25.0,382.5,268.5,0.71943629,0,17.275
25.0,385.5,268.5,1.20965374,0,14.781
25.0,388.5,268.5,2.46401119,0,12.511
25.0,391.5,268.5,2.89321995,0,10.611
25.0,394.5,268.5,3.10185766,0,9.3083
25.0,397.5,268.5,0.84540689,0,8.8715
25.0,400.5,268.5,0.88290268,0,9.4214
25.0,403.5,268.5,2.06667352,0,10.808
25.0,406.5,268.5,1.90172088,0,12.762
25.0,409.5,268.5,2.68733597,0,15.064
25.0,412.5,268.5,0.69636524,0,14.362
25.0,415.5,268.5,2.32323551,0,11.595
25.0,418.5,268.5,1.37817943,0,8.9782
25.0,421.5,268.5,2.40056586,0,6.6913
25.0,424.5,268.5,2.26903272,0,5.1904
25.0,427.5,268.5,3.47914147,0,5.2063
25.0,430.5,268.5,0.57266581,0,6.7285
25.0,433.5,268.5,0.83412653,0,9.0243
25.0,436.5,268.5,2.50787592,0,11.645
25.0,439.5,268.5,2.73483586,0,14.414
25.0,442.5,268.5,4.96199751,0,17.261
25.0,445.5,268.5,2.33220816,0,20.152
25.0,448.5,268.5,0.72254324,0,23.071
25.0,451.5,268.5,2.31977057,0,23.188
25.0,454.5,268.5,3.61524248,0,23.18
25.0,457.5,268.5,2.87925172,0,23.557
25.0,460.5,268.5,4.02236271,0,24.301
25.0,463.5,268.5,3.05287051,0,25.38
25.0,466.5,268.5,2.33452702,0,26.753
25.0,469.5,268.5,2.16251612,0,28.378
25.0,472.5,268.5,2.50478697,0,30.215
25.0,475.5,268.5,2.72655034,0,32.226
25.0,478.5,268.5,2.0045805,0,34.382
25.0,481.5,268.5,2.31622887,0,36.657
25.0,484.5,268.5,1.62023163,0,39.03
25.0,487.5,268.5,2.7034049,0,38.564
25.0,490.5,268.5,2.50784779,0,35.577
25.0,493.5,268.5,1.57113826,0,32.591
25.0,496.5,268.5,2.00977755,0,29.609
25.0,499.5,268.5,1.2102735,0,26.63
25.0,502.5,268.5,0.87757069,0,23.657
25.0,505.5,268.5,2.43292975,0,20.692
25.0,508.5,268.5,2.88511014,0,17.738
25.0,511.5,268.5,0.70645612,0,14.803
25.0,514.5,268.5,1.58213747,0,11.9
25.0,517.5,268.5,2.01036811,0,9.0612
25.0,520.5,268.5,2.13594675,0,6.3714
25.0,523.5,268.5,0.99839938,0,4.1332
25.0,526.5,268.5,1.10480332,0,3.4017
25.0,529.5,268.5,2.15539575,0,4.9052
25.0,532.5,268.5,1.88079488,0,7.3857
25.0,535.5,268.5,2.18198252,0,10.151
25.0,538.5,268.5,2.0052712,0,13.02
25.0,541.5,268.5,2.53959227,0,15.938
25.0,544.5,268.5,3.87030435,0,18.881
25.0,547.5,268.5,2.54230523,0,21.84
25.0,550.5,268.5,2.90012455,0,24.809
25.0,553.5,268.5,1.89367592,0,27.784
25.0,556.5,268.5,1.02192235,0,30.765
25.0,559.5,268.5,2.31670618,0,33.748
25.0,562.5,268.5,2.00254822,0,36.361
25.0,565.5,268.5,2.133672,0,33.57
25.0,568.5,268.5,1.61190426,0,30.817
25.0,571.5,268.5,2.1900363,0,28.116
25.0,574.5,268.5,2.77846384,0,25.482
25.0,577.5,268.5,3.74976873,0,22.937
25.0,580.5,268.5,2.14209723,0,20.516
25.0,583.5,268.5,3.03501654,0,18.268
25.0,586.5,268.5,2.70499682,0,16.264
25.0,589.5,268.5,1.51349163,0,14.605
25.0,592.5,268.5,0.66025233,0,13.421
25.0,595.5,268.5,0.70653242,0,12.842
25.0,598.5,268.5,1.75760424,0,12.95
25.0,601.5,268.5,0.40869471,0,13.73
25.0,604.5,268.5,1.28083944,0,15.077
25.0,607.5,268.5,1.05720055,0,16.856
25.0,610.5,268.5,1.56887698,0,18.945
25.0,613.5,268.5,0.64876717,0,21.253
25.0,616.5,268.5,0.41031078,0,23.717
25.0,619.5,268.5,0.80326635,0,26.293
25.0,622.5,268.5,0.41035408,0,28.95
25.0,625.5,268.5,1.49578297,0,27.964
25.0,628.5,268.5,0.49390417,0,24.987
25.0,631.5,268.5,0.80505359,0,22.016
25.0,634.5,268.5,0.4083097,0,19.055
25.0,637.5,268.5,0.85953766,0,16.107
25.0,640.5,268.5,1.74043238,0,13.184
25.0,643.5,268.5,1.1741451,0,10.305
25.0,646.5,268.5,2.33426023,0,7.5204
25.0,649.5,268.5,1.57335925,0,4.9925
25.0,652.5,268.5,0.71532428,0,3.3607
25.0,655.5,268.5,2.9239099,0,3.9577
25.0,658.5,268.5,2.00871754,0,6.167
25.0,661.5,268.5,2.06340027,0,8.8545
25.0,664.5,268.5,2.69812942,0,11.695
25.0,667.5,268.5,0.81136799,0,14.599
25.0,670.5,268.5,0.41179183,0,17.536
25.0,673.5,268.5,0.41022143,0,20.491
25.0,676.5,268.5,1.05412185,0,23.457
25.0,679.5,268.5,0.53967869,0,24.177
25.0,682.5,268.5,2.27948618,0,21.508
25.0,685.5,268.5,0.69411379,0,18.94
25.0,688.5,268.5,2.50792503,0,16.518
25.0,691.5,268.5,2.31678414,0,14.316
25.0,694.5,268.5,2.67938495,0,12.452
25.0,697.5,268.5,1.52856612,0,11.098
25.0,700.5,268.5,0.49332824,0,10.453
25.0,703.5,268.5,2.14956403,0,10.648
25.0,706.5,268.5,2.00759244,0,11.64
25.0,709.5,268.5,1.53491688,0,13.251
25.0,712.5,268.5,0.85694826,0,15.287
25.0,715.5,268.5,0.40864718,0,17.601
25.0,718.5,268.5,1.50223446,0,20.098
25.0,721.5,268.5,1.22216952,0,22.716
25.0,724.5,268.5,0.23420003,0,25.419
25.0,727.5,268.5,0.26233187,0,28.182
25.0,730.5,268.5,0.40249687,0,30.99
25.0,733.5,268.5,0.80286556,0,33.83
25.0,736.5,268.5,0.41008869,0,36.696
25.0,739.5,268.5,0.41115689,0,39.581
25.0,742.5,268.5,1.02129626,0,42.483
25.0,745.5,268.5,0.93599159,0,45.397
25.0,748.5,268.5,2.17576408,0,48.322
25.0,1.5,271.5,0.71389645,0,37.739
25.0,4.5,271.5,0.49382004,0,35.538
25.0,7.5,271.5,2.00891542,0,33.461
25.0,10.5,271.5,2.53951621,0,31.533
25.0,13.5,271.5,2.60030103,0,29.783
25.0,16.5,271.5,2.89042711,0,28.244
25.0,19.5,271.5,2.00984955,0,26.952
25.0,22.5,271.5,2.53756046,0,25.945
25.0,25.5,271.5,1.85052049,0,25.255
25.0,28.5,271.5,2.45270967,0,24.911
25.0,31.5,271.5,1.73781753,0,24.425
25.0,34.5,271.5,1.97815919,0,21.567
25.0,37.5,271.5,2.38873768,0,18.754
25.0,40.5,271.5,2.00788069,0,16.008
25.0,43.5,271.5,2.90121722,0,13.373
25.0,46.5,271.5,1.97833657,0,10.927
25.0,49.5,271.5,1.83204496,0,8.8296
25.0,52.5,271.5,0.73281556,0,7.3844
25.0,55.5,271.5,0.49136391,0,7.0068
25.0,58.5,271.5,2.39761353,0,7.8526
25.0,61.5,271.5,1.63469148,0,9.6036
25.0,64.5,271.5,1.85052311,0,11.866
25.0,67.5,271.5,1.9758625,0,14.15
25.0,70.5,271.5,1.47068846,0,12.084
25.0,73.5,271.5,2.144104,0,10.48
25.0,76.5,271.5,0.86884487,0,9.573
25.0,79.5,271.5,1.66602874,0,9.5632
25.0,82.5,271.5,0.77092922,0,10.453
25.0,85.5,271.5,0.53862065,0,12.045
25.0,88.5,271.5,1.28892672,0,14.103
25.0,91.5,271.5,0.72526908,0,11.617
25.0,94.5,271.5,3.62381291,0,9.4283
25.0,97.5,271.5,0.86881173,0,7.7993
25.0,100.5,271.5,0.86508262,0,7.1249
25.0,103.5,271.5,2.53877163,0,7.6616
25.0,106.5,271.5,0.73735642,0,9.1997
25.0,109.5,271.5,2.69603944,0,11.339
25.0,112.5,271.5,1.34625912,0,13.802
25.0,115.5,271.5,2.40730333,0,16.445
25.0,118.5,271.5,2.89272976,0,19.193
25.0,121.5,271.5,3.40736532,0,22.007
25.0,124.5,271.5,2.89694023,0,24.865
25.0,127.5,271.5,2.53297114,0,27.752
25.0,130.5,271.5,3.10262895,0,30.661
25.0,133.5,271.5,2.23402476,0,33.587
25.0,136.5,271.5,1.98099613,0,32.482
25.0,139.5,271.5,2.06063652,0,31.171
25.0,142.5,271.5,0.85515547,0,30.104
25.0,145.5,271.5,1.84889638,0,29.306
25.0,148.5,271.5,1.9963907,0,28.8
25.0,151.5,271.5,2.26697087,0,28.601
25.0,154.5,271.5,0.55264032,0,28.716
25.0,157.5,271.5,0.65839934,0,29.141
25.0,160.5,271.5,2.39628243,0,29.863
25.0,163.5,271.5,1.09352803,0,30.861
25.0,166.5,271.5,0.3190369,0,32.109
25.0,169.5,271.5,0.05825738,0,33.579
25.0,172.5,271.5,0.85699916,0,32.769
25.0,175.5,271.5,1.49857485,0,30.105
25.0,178.5,271.5,1.37603247,0,27.511
25.0,181.5,271.5,2.00607824,0,25.007
25.0,184.5,271.5,1.3568933,0,22.624
25.0,187.5,271.5,1.07659829,0,20.405
25.0,190.5,271.5,1.12411034,0,18.408
25.0,193.5,271.5,0.71912748,0,16.714
25.0,196.5,271.5,0.40015259,0,15.423
25.0,199.5,271.5,0.40831521,0,14.642
25.0,202.5,271.5,0.74167413,0,14.453
25.0,205.5,271.5,0.4085322,0,14.879
25.0,208.5,271.5,0.49339068,0,15.871
25.0,211.5,271.5,0.40717459,0,16.6
25.0,214.5,271.5,0.36041945,0,14.305
25.0,217.5,271.5,0.86163944,0,12.317
25.0,220.5,271.5,0.70805025,0,10.806
25.0,223.5,271.5,0.50891632,0,9.9924
25.0,226.5,271.5,0.47060016,0,10.046
25.0,229.5,271.5,2.0096488,0,10.954
25.0,232.5,271.5,2.89488912,0,12.533
25.0,235.5,271.5,1.6018002,0,14.565
25.0,238.5,271.5,0.87003362,0,16.888
25.0,241.5,271.5,1.85088837,0,19.398
25.0,244.5,271.5,3.09476209,0,22.031
25.0,247.5,271.5,2.42101502,0,24.747
